car_age,mileage,mileage_per_year,tax,mpg,engineSize,transmission_enc,is_luxury,brand_mean_price,model_mean_price,fuel_Diesel,fuel_Electric,fuel_Hybrid,fuel_Petrol,price,log_price,brand,model,transmission,fuelType,year
5,1951.0,325.1666666666667,145.0,52.3,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,28450.0,10.255938588321637,BMW, 3 Series,Semi-Auto,Diesel,2019
5,3516.0,586.0,145.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,25490.0,10.14608072767165,BMW, 4 Series,Semi-Auto,Petrol,2019
5,2096.0,349.3333333333333,145.0,53.3,3.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,33890.0,10.430904771395038,BMW, 5 Series,Semi-Auto,Diesel,2019
5,2924.0,487.3333333333333,145.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,26450.0,10.183049243755137,BMW, 4 Series,Semi-Auto,Petrol,2019
5,7603.0,1267.1666666666667,145.0,32.5,3.0,1,1,23663.18417830027,43746.53086419753,False,False,False,True,39990.0,10.596409707779776,BMW, M4,Semi-Auto,Petrol,2019
5,11324.0,1887.3333333333333,145.0,65.7,2.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,24975.0,10.125670642755214,BMW, 4 Series,Semi-Auto,Diesel,2019
5,10389.0,1731.5,145.0,65.7,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,26790.0,10.19582128920296,BMW, 5 Series,Semi-Auto,Diesel,2019
5,11301.0,1883.5,145.0,65.7,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,26350.0,10.179261503913537,BMW, 5 Series,Semi-Auto,Diesel,2019
5,7549.0,1258.1666666666667,145.0,40.9,1.5,1,1,23663.18417830027,20314.61401098901,False,False,False,True,25450.0,10.144510313937575,BMW, X1,Semi-Auto,Petrol,2019
7,39714.0,4964.25,145.0,67.3,2.0,1,1,23663.18417830027,18200.17170891251,True,False,False,False,13995.0,9.54652685348758,BMW, 1 Series,Semi-Auto,Diesel,2017
5,10199.0,1699.8333333333333,145.0,47.9,2.0,1,1,23663.18417830027,20760.375523012553,False,False,False,True,21590.0,9.980031840175913,BMW, 2 Series,Semi-Auto,Petrol,2019
7,21344.0,2668.0,145.0,62.8,2.0,0,1,23663.18417830027,18200.17170891251,True,False,False,False,16480.0,9.70996348123418,BMW, 1 Series,Manual,Diesel,2017
5,7970.0,1328.3333333333333,145.0,46.3,1.5,1,1,23663.18417830027,20314.61401098901,False,False,False,True,21480.0,9.974924102473977,BMW, X1,Semi-Auto,Petrol,2019
4,2400.0,480.0,145.0,44.1,1.5,0,1,23663.18417830027,18200.17170891251,False,False,False,True,23450.0,10.06266841688844,BMW, 1 Series,Manual,Petrol,2020
10,50757.0,4614.272727272727,165.0,46.3,2.0,0,1,23663.18417830027,23587.11418269231,False,False,False,True,11991.0,9.391995039782433,BMW, 4 Series,Manual,Petrol,2014
5,4447.0,741.1666666666666,145.0,50.4,2.0,1,1,23663.18417830027,24910.563636363637,False,False,False,True,23775.0,10.076431947517486,BMW, 5 Series,Semi-Auto,Petrol,2019
5,2406.0,401.0,145.0,68.9,1.5,1,1,23663.18417830027,18200.17170891251,True,False,False,False,18875.0,9.845646552846278,BMW, 1 Series,Semi-Auto,Diesel,2019
6,12.0,1.7142857142857142,145.0,42.8,2.0,1,1,23663.18417830027,32218.48275862069,True,False,False,False,43990.0,10.691740346523579,BMW, X4,Semi-Auto,Diesel,2018
5,12.0,2.0,145.0,64.2,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,24440.0,10.10401732897875,BMW, 3 Series,Semi-Auto,Diesel,2019
5,12.0,2.0,145.0,60.1,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,24440.0,10.10401732897875,BMW, 3 Series,Semi-Auto,Diesel,2019
5,12.0,2.0,145.0,39.8,3.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,29790.0,10.301961613455438,BMW, 1 Series,Semi-Auto,Petrol,2019
5,12.0,2.0,145.0,39.8,3.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,29880.0,10.304978105888882,BMW, 1 Series,Semi-Auto,Petrol,2019
6,12.0,1.7142857142857142,145.0,49.6,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,30990.0,10.341452118734878,BMW, 5 Series,Semi-Auto,Diesel,2018
5,8359.0,1393.1666666666667,145.0,72.4,1.5,0,1,23663.18417830027,18200.17170891251,True,False,False,False,15980.0,9.679155795585109,BMW, 1 Series,Manual,Diesel,2019
5,8027.0,1337.8333333333333,145.0,38.2,3.0,1,1,23663.18417830027,20760.375523012553,False,False,False,True,29975.0,10.308152340473523,BMW, 2 Series,Semi-Auto,Petrol,2019
5,8293.0,1382.1666666666667,145.0,62.8,2.0,0,1,23663.18417830027,23587.11418269231,True,False,False,False,23775.0,10.076431947517486,BMW, 4 Series,Manual,Diesel,2019
5,579.0,96.5,145.0,60.1,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,31775.0,10.366466566844899,BMW, 5 Series,Semi-Auto,Diesel,2019
5,8004.0,1334.0,145.0,37.2,2.0,1,1,23663.18417830027,28908.90625,False,False,False,True,34980.0,10.462560335928407,BMW, Z4,Semi-Auto,Petrol,2019
5,6110.0,1018.3333333333334,145.0,65.7,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,26790.0,10.19582128920296,BMW, 5 Series,Semi-Auto,Diesel,2019
6,10708.0,1529.7142857142858,145.0,60.1,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,21980.0,9.997933722828073,BMW, X1,Semi-Auto,Diesel,2018
4,1125.0,225.0,145.0,50.4,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,32990.0,10.403990075979044,BMW, 3 Series,Semi-Auto,Diesel,2020
5,7315.0,1219.1666666666667,145.0,42.2,3.0,1,1,23663.18417830027,36495.37804878049,True,False,False,False,48995.0,10.799493941107576,BMW, 7 Series,Semi-Auto,Diesel,2019
5,6038.0,1006.3333333333334,145.0,42.2,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,27450.0,10.22015787614662,BMW, 3 Series,Semi-Auto,Petrol,2019
5,2538.0,423.0,145.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,33990.0,10.43385106267516,BMW, X3,Semi-Auto,Diesel,2019
5,20671.0,3445.1666666666665,150.0,51.4,1.5,1,1,23663.18417830027,22036.227151256015,False,False,False,True,17480.0,9.768869855811184,BMW, 3 Series,Semi-Auto,Petrol,2019
5,22539.0,3756.5,150.0,51.4,1.5,1,1,23663.18417830027,22036.227151256015,False,False,False,True,17480.0,9.768869855811184,BMW, 3 Series,Semi-Auto,Petrol,2019
5,20000.0,3333.3333333333335,150.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,21590.0,9.980031840175913,BMW, 3 Series,Semi-Auto,Petrol,2019
5,23000.0,3833.3333333333335,150.0,44.8,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,21590.0,9.980031840175913,BMW, 3 Series,Semi-Auto,Petrol,2019
4,1104.0,220.8,145.0,53.3,2.0,0,1,23663.18417830027,18200.17170891251,True,False,False,False,23590.0,10.068620562346831,BMW, 1 Series,Manual,Diesel,2020
7,25725.0,3215.625,145.0,55.4,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,20450.0,9.925787060030896,BMW, X1,Semi-Auto,Diesel,2017
5,4358.0,726.3333333333334,145.0,29.1,3.0,1,1,23663.18417830027,43747.35,False,False,False,True,44990.0,10.714217748749789,BMW, M2,Semi-Auto,Petrol,2019
5,8389.0,1398.1666666666667,145.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,23990.0,10.085434038999999,BMW, 3 Series,Semi-Auto,Petrol,2019
5,2754.0,459.0,145.0,37.7,3.0,1,1,23663.18417830027,38883.136231884055,True,False,False,False,46990.0,10.757711372994065,BMW, X5,Semi-Auto,Diesel,2019
5,10831.0,1805.1666666666667,145.0,65.7,2.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,24450.0,10.104426393862145,BMW, 4 Series,Semi-Auto,Diesel,2019
7,64648.0,8081.0,145.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,17380.0,9.76313293456348,BMW, X3,Semi-Auto,Diesel,2017
6,4172.0,596.0,145.0,47.9,2.0,1,1,23663.18417830027,20760.375523012553,False,False,False,True,20380.0,9.922358373286379,BMW, 2 Series,Semi-Auto,Petrol,2018
5,26000.0,4333.333333333333,150.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,21590.0,9.980031840175913,BMW, 3 Series,Semi-Auto,Petrol,2019
5,23000.0,3833.3333333333335,150.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,21590.0,9.980031840175913,BMW, 3 Series,Semi-Auto,Petrol,2019
5,27000.0,4500.0,150.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,21590.0,9.980031840175913,BMW, 3 Series,Semi-Auto,Petrol,2019
5,22000.0,3666.6666666666665,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,19890.0,9.89802264710506,BMW, 4 Series,Semi-Auto,Petrol,2019
6,17000.0,2428.5714285714284,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,20590.0,9.932609366108146,BMW, 4 Series,Semi-Auto,Petrol,2018
5,6012.0,1002.0,150.0,52.3,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,26480.0,10.184182773688342,BMW, 3 Series,Semi-Auto,Diesel,2019
5,6486.0,1081.0,150.0,42.2,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,25900.0,10.16203685698089,BMW, 3 Series,Semi-Auto,Petrol,2019
11,63993.0,5332.75,160.0,52.3,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,10295.0,9.239510749275963,BMW, X1,Semi-Auto,Diesel,2013
8,34813.0,3868.1111111111113,145.0,55.4,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,17998.0,9.798071479779479,BMW, X1,Semi-Auto,Diesel,2016
7,25630.0,3203.75,145.0,39.8,3.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,21498.0,9.975761701406148,BMW, 1 Series,Semi-Auto,Petrol,2017
5,8004.0,1334.0,145.0,47.9,3.0,1,1,23663.18417830027,25374.09574468085,True,False,False,False,35980.0,10.490746300336754,BMW, 6 Series,Semi-Auto,Diesel,2019
5,8088.0,1348.0,145.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,35980.0,10.490746300336754,BMW, X3,Semi-Auto,Diesel,2019
6,19504.0,2786.285714285714,145.0,46.3,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,26220.0,10.174315895415749,BMW, 5 Series,Semi-Auto,Diesel,2018
4,500.0,100.0,145.0,67.3,2.0,1,1,23663.18417830027,20760.375523012553,True,False,False,False,28993.0,10.274844191010843,BMW, 2 Series,Semi-Auto,Diesel,2020
4,500.0,100.0,145.0,38.7,2.0,1,1,23663.18417830027,28526.808429118773,False,False,False,True,29993.0,10.308752640641625,BMW, X2,Semi-Auto,Petrol,2020
5,2985.0,497.5,150.0,44.1,1.5,0,1,23663.18417830027,18200.17170891251,False,False,False,True,20980.0,9.951372545256701,BMW, 1 Series,Manual,Petrol,2019
5,6553.0,1092.1666666666667,150.0,44.1,1.5,0,1,23663.18417830027,18200.17170891251,False,False,False,True,20980.0,9.951372545256701,BMW, 1 Series,Manual,Petrol,2019
7,39460.0,4932.5,150.0,68.9,2.0,0,1,23663.18417830027,20314.61401098901,True,False,False,False,14600.0,9.588845298501564,BMW, X1,Manual,Diesel,2017
5,6231.0,1038.5,145.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,29980.0,10.308319126670684,BMW, X3,Semi-Auto,Diesel,2019
5,7913.0,1318.8333333333333,145.0,53.3,1.5,0,1,23663.18417830027,18200.17170891251,False,False,False,True,15940.0,9.676649685633647,BMW, 1 Series,Manual,Petrol,2019
5,7217.0,1202.8333333333333,145.0,47.9,3.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,31480.0,10.357139468227567,BMW, 4 Series,Semi-Auto,Diesel,2019
5,14352.0,2392.0,150.0,34.0,2.0,1,1,23663.18417830027,28526.808429118773,False,False,False,True,30700.0,10.332050506334692,BMW, X2,Semi-Auto,Petrol,2019
7,27500.0,3437.5,145.0,56.5,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,20999.0,9.95227771670556,BMW, 3 Series,Semi-Auto,Diesel,2017
4,500.0,100.0,145.0,47.1,2.0,1,1,23663.18417830027,20760.375523012553,True,False,False,False,32993.0,10.40408100573587,BMW, 2 Series,Semi-Auto,Diesel,2020
4,500.0,100.0,145.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,39993.0,10.596484721844948,BMW, X3,Semi-Auto,Diesel,2020
4,500.0,100.0,145.0,26.9,3.0,1,1,23663.18417830027,32218.48275862069,False,False,False,True,48993.0,10.799453120615684,BMW, X4,Semi-Auto,Petrol,2020
4,603.0,120.6,145.0,38.7,2.0,1,1,23663.18417830027,28908.90625,False,False,False,True,33993.0,10.433939317437297,BMW, Z4,Semi-Auto,Petrol,2020
5,3422.0,570.3333333333334,145.0,65.7,2.0,1,1,23663.18417830027,20760.375523012553,True,False,False,False,20450.0,9.925787060030896,BMW, 2 Series,Semi-Auto,Diesel,2019
5,5567.0,927.8333333333334,145.0,56.5,2.0,0,1,23663.18417830027,22036.227151256015,True,False,False,False,22480.0,10.02042578700401,BMW, 3 Series,Manual,Diesel,2019
5,12991.0,2165.1666666666665,145.0,48.7,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,24475.0,10.105448324582431,BMW, 3 Series,Semi-Auto,Diesel,2019
5,4279.0,713.1666666666666,145.0,41.5,3.0,1,1,23663.18417830027,36495.37804878049,True,False,False,False,51990.0,10.858825905660948,BMW, 7 Series,Semi-Auto,Diesel,2019
5,112.0,18.666666666666668,145.0,45.6,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,24940.0,10.12426831466115,BMW, 4 Series,Semi-Auto,Petrol,2019
5,110.0,18.333333333333332,145.0,60.1,2.0,0,1,23663.18417830027,20760.375523012553,True,False,False,False,23980.0,10.085017129129874,BMW, 2 Series,Manual,Diesel,2019
11,36578.0,3048.1666666666665,160.0,44.8,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,11430.0,9.344084242025778,BMW, 3 Series,Semi-Auto,Petrol,2013
5,7441.0,1240.1666666666667,150.0,54.3,2.0,0,1,23663.18417830027,22036.227151256015,True,False,False,False,28998.0,10.275016625615446,BMW, 3 Series,Manual,Diesel,2019
6,54762.0,7823.142857142857,150.0,48.7,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,17998.0,9.798071479779479,BMW, 3 Series,Semi-Auto,Petrol,2018
8,11927.0,1325.2222222222222,150.0,55.4,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,19998.0,9.903437551286085,BMW, X1,Semi-Auto,Diesel,2016
5,20410.0,3401.6666666666665,150.0,48.7,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,17480.0,9.768869855811184,BMW, 3 Series,Semi-Auto,Petrol,2019
6,27120.0,3874.285714285714,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,17980.0,9.797070923831638,BMW, 4 Series,Semi-Auto,Petrol,2018
7,28893.0,3611.625,145.0,50.4,3.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,23290.0,10.055822298839407,BMW, 4 Series,Semi-Auto,Diesel,2017
4,500.0,100.0,145.0,49.6,2.0,1,1,23663.18417830027,24910.563636363637,False,False,True,False,36993.0,10.518511016314495,BMW, 5 Series,Semi-Auto,Hybrid,2020
8,25695.0,2855.0,160.0,51.4,3.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,18656.0,9.833976689772,BMW, 5 Series,Semi-Auto,Diesel,2016
8,33541.0,3726.777777777778,200.0,47.1,3.0,2,1,23663.18417830027,38883.136231884055,True,False,False,False,29570.0,10.294549430333548,BMW, X5,Automatic,Diesel,2016
8,27547.0,3060.777777777778,150.0,53.3,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,20391.0,9.92289794605595,BMW, 3 Series,Semi-Auto,Diesel,2016
7,11333.0,1416.625,150.0,65.7,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,22430.0,10.018199209668024,BMW, 5 Series,Semi-Auto,Diesel,2017
7,21293.0,2661.625,150.0,60.1,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,19371.0,9.87158400352312,BMW, X1,Semi-Auto,Diesel,2017
5,6018.0,1003.0,145.0,45.6,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,24390.0,10.101969490779476,BMW, 4 Series,Semi-Auto,Petrol,2019
6,26309.0,3758.4285714285716,145.0,51.4,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,22110.0,10.003830501232155,BMW, 3 Series,Semi-Auto,Diesel,2018
5,7350.0,1225.0,145.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,26190.0,10.173171119285234,BMW, 4 Series,Semi-Auto,Petrol,2019
7,17774.0,2221.75,200.0,39.8,3.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,20990.0,9.951849053414007,BMW, 1 Series,Semi-Auto,Petrol,2017
7,17329.0,2166.125,160.0,50.4,3.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,23760.0,10.075800860133013,BMW, 4 Series,Semi-Auto,Diesel,2017
5,3574.0,595.6666666666666,145.0,48.7,2.0,1,1,23663.18417830027,20760.375523012553,True,False,False,False,22600.0,10.025749432069084,BMW, 2 Series,Semi-Auto,Diesel,2019
5,4064.0,677.3333333333334,145.0,57.7,1.5,0,1,23663.18417830027,18200.17170891251,True,False,False,False,24500.0,10.106469212026385,BMW, 1 Series,Manual,Diesel,2019
9,79978.0,7997.8,160.0,51.4,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,15541.0,9.651301315769187,BMW, 3 Series,Semi-Auto,Diesel,2015
5,1007.0,167.83333333333334,135.0,156.9,2.0,1,1,23663.18417830027,24910.563636363637,False,False,True,False,34500.0,10.448743588106625,BMW, 5 Series,Semi-Auto,Hybrid,2019
6,19062.0,2723.1428571428573,150.0,44.1,2.0,1,1,23663.18417830027,18200.17170891251,True,False,False,False,15291.0,9.635085094816304,BMW, 1 Series,Semi-Auto,Diesel,2018
5,1400.0,233.33333333333334,135.0,156.9,2.0,1,1,23663.18417830027,24910.563636363637,False,False,True,False,32250.0,10.381304329495126,BMW, 5 Series,Semi-Auto,Hybrid,2019
7,8500.0,1062.5,150.0,47.9,2.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,18471.0,9.824011351034331,BMW, 1 Series,Semi-Auto,Petrol,2017
7,19462.0,2432.75,145.0,56.5,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,22290.0,10.011938288540932,BMW, 3 Series,Semi-Auto,Diesel,2017
5,4568.0,761.3333333333334,145.0,52.3,2.0,1,1,23663.18417830027,20760.375523012553,True,False,False,False,18495.0,9.825309771472105,BMW, 2 Series,Semi-Auto,Diesel,2019
7,29607.0,3700.875,160.0,50.4,3.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,22990.0,10.042858113983936,BMW, 4 Series,Semi-Auto,Diesel,2017
5,3667.0,611.1666666666666,145.0,40.4,1.5,1,1,23663.18417830027,18200.17170891251,False,False,False,True,26390.0,10.180778321920783,BMW, 1 Series,Semi-Auto,Petrol,2019
5,2801.0,466.8333333333333,145.0,47.9,2.0,1,1,23663.18417830027,20760.375523012553,False,False,False,True,23290.0,10.055822298839407,BMW, 2 Series,Semi-Auto,Petrol,2019
5,4762.0,793.6666666666666,145.0,41.5,3.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,30991.0,10.341484385646778,BMW, 4 Series,Semi-Auto,Petrol,2019
5,1962.0,327.0,150.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,33980.0,10.433556823868823,BMW, X3,Semi-Auto,Diesel,2019
5,7604.0,1267.3333333333333,150.0,65.7,2.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,24490.0,10.106060982105628,BMW, 4 Series,Semi-Auto,Diesel,2019
5,6782.0,1130.3333333333333,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,25490.0,10.14608072767165,BMW, 4 Series,Semi-Auto,Petrol,2019
5,4476.0,746.0,145.0,58.9,2.0,1,1,23663.18417830027,23587.11418269231,True,False,False,False,27290.0,10.214312256490171,BMW, 4 Series,Semi-Auto,Diesel,2019
5,7250.0,1208.3333333333333,145.0,36.7,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,30990.0,10.341452118734878,BMW, X1,Semi-Auto,Diesel,2019
5,4362.0,727.0,145.0,39.2,2.0,1,1,23663.18417830027,28526.808429118773,False,False,False,True,27990.0,10.239638308916676,BMW, X2,Semi-Auto,Petrol,2019
6,30000.0,4285.714285714285,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,20590.0,9.932609366108146,BMW, 4 Series,Semi-Auto,Petrol,2018
6,16500.0,2357.1428571428573,150.0,48.7,2.0,1,1,23663.18417830027,23587.11418269231,False,False,False,True,20590.0,9.932609366108146,BMW, 4 Series,Semi-Auto,Petrol,2018
5,9168.0,1528.0,150.0,40.9,3.0,1,1,23663.18417830027,32218.48275862069,True,False,False,False,37990.0,10.54510456855174,BMW, X4,Semi-Auto,Diesel,2019
5,3098.0,516.3333333333334,150.0,42.8,2.0,1,1,23663.18417830027,32218.48275862069,True,False,False,False,35990.0,10.491024186183038,BMW, X4,Semi-Auto,Diesel,2019
5,10.0,1.6666666666666667,145.0,45.6,2.0,2,1,23663.18417830027,23587.11418269231,False,False,False,True,31980.0,10.372897255442528,BMW, 4 Series,Automatic,Petrol,2019
5,3317.0,552.8333333333334,145.0,52.3,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,25980.0,10.165120780630861,BMW, 3 Series,Semi-Auto,Diesel,2019
5,3536.0,589.3333333333334,145.0,27.2,3.0,1,1,23663.18417830027,38883.136231884055,False,False,False,True,51000.0,10.839600519357369,BMW, X5,Semi-Auto,Petrol,2019
5,1501.0,250.16666666666666,145.0,32.5,3.0,1,1,23663.18417830027,43746.53086419753,False,False,False,True,46000.0,10.736418414365376,BMW, M4,Semi-Auto,Petrol,2019
5,5432.0,905.3333333333334,145.0,60.1,2.0,1,1,23663.18417830027,24910.563636363637,True,False,False,False,28790.0,10.267818117285737,BMW, 5 Series,Semi-Auto,Diesel,2019
5,4237.0,706.1666666666666,145.0,50.4,2.0,1,1,23663.18417830027,24910.563636363637,False,False,False,True,26400.0,10.181157167204903,BMW, 5 Series,Semi-Auto,Petrol,2019
5,3200.0,533.3333333333334,145.0,44.1,3.0,1,1,23663.18417830027,36495.37804878049,True,False,False,False,52490.0,10.86839700531273,BMW, 7 Series,Semi-Auto,Diesel,2019
9,29135.0,2913.5,125.0,57.6,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,17291.0,9.757999245787522,BMW, X1,Semi-Auto,Diesel,2015
7,24628.0,3078.5,145.0,47.9,2.0,1,1,23663.18417830027,22036.227151256015,False,False,False,True,15460.0,9.646076003102594,BMW, 3 Series,Semi-Auto,Petrol,2017
8,38478.0,4275.333333333333,200.0,39.8,3.0,1,1,23663.18417830027,18200.17170891251,False,False,False,True,18951.0,9.849664745838622,BMW, 1 Series,Semi-Auto,Petrol,2016
6,11141.0,1591.5714285714287,145.0,42.2,1.5,0,1,23663.18417830027,20760.375523012553,False,False,False,True,16347.0,9.701860844684168,BMW, 2 Series,Manual,Petrol,2018
8,28897.0,3210.777777777778,145.0,54.3,3.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,17498.0,9.769899015421748,BMW, 3 Series,Semi-Auto,Diesel,2016
8,31664.0,3518.222222222222,160.0,50.4,2.0,2,1,23663.18417830027,38883.136231884055,True,False,False,False,27980.0,10.239280987394974,BMW, X5,Automatic,Diesel,2016
7,30485.0,3810.625,150.0,47.9,3.0,1,1,23663.18417830027,32218.48275862069,True,False,False,False,26491.0,10.18459807960487,BMW, X4,Semi-Auto,Diesel,2017
5,4602.0,767.0,135.0,8.8,2.0,1,1,23663.18417830027,22036.227151256015,False,False,True,False,35230.0,10.469681655831673,BMW, 3 Series,Semi-Auto,Hybrid,2019
6,11188.0,1598.2857142857142,150.0,40.9,3.0,1,1,23663.18417830027,33988.30434782609,True,False,False,False,37980.0,10.54484131366684,BMW, X6,Semi-Auto,Diesel,2018
5,6501.0,1083.5,150.0,36.7,3.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,41980.0,10.64497241395799,BMW, X3,Semi-Auto,Diesel,2019
5,8127.0,1354.5,145.0,48.7,2.0,1,1,23663.18417830027,22036.227151256015,True,False,False,False,29980.0,10.308319126670684,BMW, 3 Series,Semi-Auto,Diesel,2019
5,3718.0,619.6666666666666,145.0,62.8,2.0,2,1,23663.18417830027,24910.563636363637,True,False,False,False,30980.0,10.341129392339514,BMW, 5 Series,Automatic,Diesel,2019
5,3951.0,658.5,145.0,37.7,3.0,2,1,23663.18417830027,38883.136231884055,True,False,False,False,49980.0,10.819398212191988,BMW, X5,Automatic,Diesel,2019
5,5163.0,860.5,145.0,39.2,2.0,1,1,23663.18417830027,20314.61401098901,False,False,False,True,25480.0,10.145688355383795,BMW, X1,Semi-Auto,Petrol,2019
5,1325.0,220.83333333333334,145.0,39.2,2.0,2,1,23663.18417830027,28526.808429118773,False,False,False,True,28980.0,10.274395721835582,BMW, X2,Automatic,Petrol,2019
5,2420.0,403.3333333333333,135.0,156.9,2.0,1,1,23663.18417830027,24910.563636363637,False,False,True,False,30980.0,10.341129392339514,BMW, 5 Series,Semi-Auto,Hybrid,2019
5,2215.0,369.1666666666667,135.0,156.9,2.0,1,1,23663.18417830027,24910.563636363637,False,False,True,False,30980.0,10.341129392339514,BMW, 5 Series,Semi-Auto,Hybrid,2019
8,28322.0,3146.8888888888887,125.0,57.6,2.0,1,1,23663.18417830027,20314.61401098901,True,False,False,False,17980.0,9.797070923831638,BMW, X1,Semi-Auto,Diesel,2016
7,25839.0,3229.875,160.0,44.8,2.0,1,1,23663.18417830027,20314.61401098901,False,False,False,True,20991.0,9.951896691743816,BMW, X1,Semi-Auto,Petrol,2017
8,18586.0,2065.1111111111113,125.0,51.4,1.5,1,1,23663.18417830027,20760.375523012553,False,False,False,True,15690.0,9.660842578559068,BMW, 2 Series,Semi-Auto,Petrol,2016
5,6962.0,1160.3333333333333,145.0,48.7,3.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,32660.0,10.39393698454929,BMW, X3,Semi-Auto,Diesel,2019
5,4630.0,771.6666666666666,145.0,44.1,1.5,0,1,23663.18417830027,18200.17170891251,False,False,False,True,20980.0,9.951372545256701,BMW, 1 Series,Manual,Petrol,2019
5,6258.0,1043.0,135.0,148.7,1.5,2,1,23663.18417830027,20760.375523012553,False,False,True,False,21980.0,9.997933722828073,BMW, 2 Series,Automatic,Hybrid,2019
5,10672.0,1778.6666666666667,145.0,74.3,2.0,1,1,23663.18417830027,18200.17170891251,True,False,False,False,17980.0,9.797070923831638,BMW, 1 Series,Semi-Auto,Diesel,2019
9,37790.0,3779.0,150.0,54.3,2.0,1,1,23663.18417830027,26882.230019493178,True,False,False,False,19980.0,9.902537101000133,BMW, X3,Semi-Auto,Diesel,2015
